Sample_Id,Latitude,Longitude,Midpoint_Date_Local,Year,Month,Chlorophyll_Index,101,102,103,108,112,113,116,117,121,122,123,124,125,126,127,128,130,157,165,166,168,169,175,177,187,195,198,199,224,251,255,259,812,814,980,1000,1001,1602,1612,1624,1679,10509,10510,10513,10527,10615,10620,10623,10624,10684,10712
470MC-1,43.192,-65.715,6/17/16 0:42,2016,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470MC-3,43.245,-66.167,6/17/16 1:51,2016,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470MC-5,43.295,-66.62,6/17/16 3:01,2016,6,1,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470MC-7,43.343,-67.073,6/17/16 4:09,2016,6,1,0,0,0,0,0,0,0,0,15000,15000,0,15000,0,35000,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470MC-9,43.39,-67.527,6/17/16 5:20,2016,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470MC-11,43.435,-67.982,6/17/16 6:30,2016,6,1,0,0,0,0,0,0,0,0,0,15000,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470MC-13,43.478,-68.437,6/17/16 7:38,2016,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470MC-15,43.518,-68.892,6/17/16 8:49,2016,6,1,0,0,65000,0,0,0,0,0,15000,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470MC-17,43.558,-69.348,6/17/16 9:58,2016,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471MC-1,43.208,-65.725,7/21/16 13:41,2016,7,1,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471MC-3,43.258,-66.177,7/21/16 15:14,2016,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471MC-5,43.307,-66.632,7/21/16 16:49,2016,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471MC-7,43.352,-67.085,7/21/16 18:22,2016,7,2,0,0,0,0,0,0,0,0,35000,15000,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0
471MC-9,43.397,-67.54,7/21/16 19:57,2016,7,1,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471MC-11,43.438,-67.995,7/21/16 21:32,2016,7,1,0,0,0,0,0,0,0,0,15000,15000,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471MC-13,43.478,-68.45,7/21/16 23:05,2016,7,1,0,0,0,0,0,0,0,0,35000,0,15000,15000,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0
471MC-15,43.518,-68.907,7/22/16 0:40,2016,7,1,0,0,15000,0,0,0,0,0,15000,15000,15000,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0
471MC-17,43.555,-69.363,7/22/16 2:14,2016,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471MC-19,43.59,-69.822,7/22/16 3:49,2016,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472MC-1,43.225,-65.63,8/25/16 12:21,2016,8,2,0,0,15000,0,0,15000,0,0,35000,15000,0,15000,0,15000,15000,0,65000,0,0,0,0,0,0,0,0,15000,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,15000,0,15000,0,0,0,0,0,0,0
